Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Korea, Dem. People's Rep.",PRK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
"Korea, Rep.",KOR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.6580204E+15,1.73289893337742E+15,1.7891283037011E+15,1.81541068765624E+15,1.81025138751179E+15
"Korea, Rep.",KOR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,32500678.6736444,33325917.9430246,34282437.4272211,35126555.4455711,35790066.0800109
"Korea, Rep.",KOR,Gini index,SI.POV.GINI,..,35.2,34.9,33.7,33.2
"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.45423984527588,4.33309984207153,4.32823991775513,4.45807981491089,4.68465995788574
Kosovo,XKX,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4758101434.45883,5074329683.26348,5264164574.84859,5440485913.65188,5685611658.50759
Kosovo,XKX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2718.94715239387,2887.72896451781,3004.34668755608,3096.20546818572,3258.34435971784
Kosovo,XKX,Gini index,SI.POV.GINI,26.5,26.7,44.2,44.6,40.2
Kosovo,XKX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Kuwait,KWT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,29942937564.3186,28046914487.2236,30543005450.591,34562893269.3308,34651058103.0258
Kuwait,KWT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,10311.5417150257,10163.9296861014,9333.65959320574,9215.52336825664,9172.11570539809
Kuwait,KWT,Gini index,SI.POV.GINI,..,..,..,..,..
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,5.95593976974487,6.35444211959839,6.39165258407593,6.72789573669434
Kyrgyz Republic,KGZ,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,514466692638.262,559466943055.735,589482129236.135,613364563479.098,654015200000
Kyrgyz Republic,KGZ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,91294.9931502886,93166.4047673508,95549.9537277486,97027.0299159143,99240.4036835846
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,29,26.8,27.3,27.7,29.7
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.96764755249023,6.58615016937256,6.02618980407715,5.55267000198364,6.07318115234375
Lao PDR,LAO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,98622651432886.3,111728896272165,..,..,..
Lao PDR,LAO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14962262.8055419,15764672.3701157,16588709.2419124,17353425.7990796,18023426.433714
Lao PDR,LAO,Gini index,SI.POV.GINI,..,..,..,38.8,..
Lao PDR,LAO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.73689794540405,2.77442979812622,2.4979727268219,2.33501219749451,2.12201404571533
Latvia,LVA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,23744263000,24823672851.7143,25755387112.8244,27182695663.6164,27902577595.7073
Latvia,LVA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12007.0487027484,12426.4772749889,12963.2214835593,13627.6646530101,13815.4196158263
Latvia,LVA,Gini index,SI.POV.GINI,34.2,34.3,35.6,35.1,34.5
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.28251981735229,4.65749979019165,4.36671018600464,4.24356985092163,4.43584012985229
Lebanon,LBN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,64681244008078.2,66966540441863.9,67208062625061.3,65608599596052.4,61580048761392.7
Lebanon,LBN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,9902325.93466265,10293884.1609917,10661567.0973071,10768303.0701762,10351529.718907
Lebanon,LBN,Gini index,SI.POV.GINI,..,..,..,..,..
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,2.12633323669434,2.13748621940613,2.52722072601318,2.60026550292969
Lesotho,LSO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,24125561147.1484,24296012904.4953,22862096103.5117,23198258524.1442,23463722662.3313
Lesotho,LSO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,10322.0787594477,10565.0233146297,10106.8647403239,9836.41119745668,9583.68823280476
Lesotho,LSO,Gini index,SI.POV.GINI,..,..,44.9,..,..
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.64250230789185,7.55247402191162,7.23117733001709,7.40291881561279,7.19406890869141
Liberia,LBR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Liberia,LBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,740.884090782759,714.613063145659,718.067633547642,712.306647527082,681.096158966763
Liberia,LBR,Gini index,SI.POV.GINI,..,35.3,..,..,..
Liberia,LBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.11587476730347,2.11479687690735,2.24632501602173,2.41389799118042,2.16508197784424
Libya,LBY,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,62628206634.2853,58195227429.9396,64180939996.3696,71781999569.2733,55316926200.7852
Libya,LBY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,11194.6763987183,10860.9818329748,14162.1839000292,15040.7026954813,13160.777685849
Libya,LBY,Gini index,SI.POV.GINI,..,..,..,..,..
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Liechtenstein,LIE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Liechtenstein,LIE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Liechtenstein,LIE,Gini index,SI.POV.GINI,..,..,..,..,..
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Lithuania,LTU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,37440714000,38893411034.8413,40729942193.5973,42251653374.1449,44565159541.502
Lithuania,LTU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,12888.7690152191,13402.3724030596,14217.9516143916,15060.2632192331,15806.4697615042
Lithuania,LTU,Gini index,SI.POV.GINI,37.4,38.4,37.3,35.7,35.3
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.2271900177002,4.004310131073,3.81220006942749,3.89289999008179,3.9640998840332
Luxembourg,LUX,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,54142304000,56142453058.6906,56360247998.5957,57190672920.5662,57966548505.6562
Luxembourg,LUX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,95052.5347434358,97656.7762974774,96566.816358563,95877.0145571182,96754.7358794583
Luxembourg,LUX,Gini index,SI.POV.GINI,32.9,31.7,34.5,35.4,34.2
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.76792001724243,4.46611595153809,3.48645997047424,3.66211009025574,3.73606991767883
"Macao SAR, China",MAC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,395978235511.251,393882331940.942,434153576316.035,468136194218.871,462933346876.362
"Macao SAR, China",MAC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,611306.579561363,598222.222222222,661363.355953115,692511.762027622,661605.654761905
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,..,..,..,..,..
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.00247001647949,3.09952998161316,2.70949006080627,2.7334098815918,3.0654399394989
Madagascar,MDG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,19745452105063,21348537775413.7,21011936380547.8,22170988981390.9,22112746214831.7
Madagascar,MDG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,738946.842299878,748631.745146504,758082.24728077,762194.987649721,775382.006887848
Madagascar,MDG,Gini index,SI.POV.GINI,..,..,..,..,..
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.70418834686279,2.69792056083679,2.70137405395508,3.04906916618347,3.01338386535645
Malawi,MWI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Malawi,MWI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,358597.680146274,357678.352470712,362046.966096748,367850.569754094,378707.716672645
Malawi,MWI,Gini index,SI.POV.GINI,..,44.7,..,..,38.5
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.44449663162231,3.24413061141968,3.57505488395691,3.32295989990234,..
Malaysia,MYS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1176941187000,1222173288299.75,1303879324086.95,1362652195241.66,1428200830075.63
Malaysia,MYS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,37682.8610424209,38670.169175945,40202.2293235764,41438.053005249,42581.5365850537
Malaysia,MYS,Gini index,SI.POV.GINI,41.1,..,..,41.2,..
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.70381021499634,4.34598445892334,4.18488502502441,4.13194847106934,3.97953963279724
Maldives,MDV,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,75148373612.5422,74187370851.7401,77556793622.6563,81919255928.5261,88079030700
Maldives,MDV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,154642.43239582,159172.188410766,164831.535260655,173511.198924538,180589.363194056
Maldives,MDV,Gini index,SI.POV.GINI,..,31.3,..,..,29.3
Maldives,MDV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.62230539321899,4.43873596191406,3.8226854801178,3.85681772232056,4.12356948852539
Mali,MLI,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,4831463057543.59,5185354450794.23,5229304603024.3,5431042829750.86,5705573227614.06
Mali,MLI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,238377.280438866,244461.79377008,249353.53669364,253152.049131128,257308.056105813
Mali,MLI,Gini index,SI.POV.GINI,..,..,..,36,..
Mali,MLI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.80152010917664,3.09477996826172,3.78976988792419,3.55817008018494,3.55504989624023
Malta,MLT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,10221400000,10758072654.8648,12267389991.8095,13181575747.128,13810576088.8777
Malta,MLT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,22966.7028421334,23362.3802036209,25679.969401644,26581.5157955554,26600.6959461336
Malta,MLT,Gini index,SI.POV.GINI,29.4,29.1,29.2,28.7,31
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.02398014068604,5.10765981674194,4.56079006195068,4.92361116409302,4.8993501663208
Marshall Islands,MHL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,183700000,195398250.751724,212339454.789882,219650867.329512,231223937.829912
Marshall Islands,MHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3764.34426229508,3946.8444109078,4190.93468589482,4542.34293916308,5162.81500670348
Marshall Islands,MHL,Gini index,SI.POV.GINI,..,..,..,..,35.5
Marshall Islands,MHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,9.92057037353516
Mauritania,MRT,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,238002386971.179,266116793369.271,278813497122.707,314672392426.396,340590669549.636
Mauritania,MRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,71404.2130289294,70169.0653265004,72374.0380230846,73606.2570241961,73708.7968148321
Mauritania,MRT,Gini index,SI.POV.GINI,..,..,..,..,32
Mauritania,MRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.82956600189209,1.94405996799469,..,..,1.82317996025085
Mauritius,MUS,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,449598800074.97,477233787370.421,489401419098.907,500046038092.894,517937268092.055
Mauritius,MUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,352658.561192323,366028.308197764,380099.563755498,395113.631410811,406406.474168335
Mauritius,MUS,Gini index,SI.POV.GINI,..,..,36.8,..,..
Mauritius,MUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.75847005844116,4.88207006454468,4.87887001037598,4.67447996139526,4.54195022583008
Mexico,MEX,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,22736769371356.4,23135528725629,23813210743823.8,24176670376000,24276112163714.6
Mexico,MEX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,188880.141252121,190374.098581536,192132.061284218,194075.220059873,191485.049893298
Mexico,MEX,Gini index,SI.POV.GINI,..,46.9,..,46,..
Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.05087995529175,4.75795984268188,4.39752006530762,4.13945007324219,..
"Micronesia, Fed. Sts.",FSM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2224.41314985835,2227.82489112996,2237.83122185585,2229.11681481953,2312.25403964382
"Micronesia, Fed. Sts.",FSM,Gini index,SI.POV.GINI,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,13.6470003128052,13.5129995346069,12.4160003662109,9.69699954986572,10.2259998321533
Moldova,MDA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,146740205133.062,152923289034.434,158517013594.131,163313201165.978,169137280314.334
Moldova,MDA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,51742.3636572639,54779.7313485441,58061.2629478413,61498.7029048062,64710.6632175072
Moldova,MDA,Gini index,SI.POV.GINI,27,26.3,25.9,25.7,26
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.80568695068359,5.67208003997803,5.71016979217529,5.53887987136841,6.22576999664307
Monaco,MCO,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Monaco,MCO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,163680.387409201,166257.109131881,159209.618344923,166181.789589558,178225.615996221
Monaco,MCO,Gini index,SI.POV.GINI,..,..,..,..,..
Monaco,MCO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,1.37246000766754,1.45792996883392,..,1.15890002250671
Mongolia,MNG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,22894780891000,23955150537811.3,26651690815591.7,29040337033509.6,31409641252848
Mongolia,MNG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7563861.76947494,7522482.0402764,7794946.86712924,8243489.16912314,8546840.02560844
Mongolia,MNG,Gini index,SI.POV.GINI,..,32.3,..,32.7,..
Mongolia,MNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.38715648651123,5.20043277740479,4.31822395324707,3.99742722511292,3.65236973762512
Montenegro,MNE,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3463987196.02714,3578975891.76231,3827913163.04928,4079330752.14587,4285286263.64197
Montenegro,MNE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,5496.3120359908,5657.10433663344,5923.25341876977,6225.4900542728,6480.50087777399
Montenegro,MNE,Gini index,SI.POV.GINI,39,38.5,36.9,36.8,35.7
Montenegro,MNE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Morocco,MAR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1071001997369.16,1084497377435.21,1130334849308.86,1166208519802.92,1206966290694.6
Morocco,MAR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,29776.27734375,29569.744140625,30688.578125,31275.990234375,31844.09375
Morocco,MAR,Gini index,SI.POV.GINI,..,..,..,..,..
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.13336896896362,5.08530187606812,4.73564958572388,4.96022701263428,5.00325679779053
Mozambique,MOZ,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,837065836774.509,899386015379.005,970831658886.161,1008674666233.19,970335004650.233
Mozambique,MOZ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,32122.4249434186,32659.8966825492,32534.5759856436,32679.5742419942,32468.3715405841
Mozambique,MOZ,Gini index,SI.POV.GINI,..,..,..,..,50.3
Mozambique,MOZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.01083421707153,5.80086994171143,5.48664999008179,5.38976001739502,6.2863941192627
Myanmar,MMR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Myanmar,MMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1423193.16061758,1494730.26638964,1574243.54953464,1660855.24121433,1757734.50105055
Myanmar,MMR,Gini index,SI.POV.GINI,38.1,..,30.7,..,..
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.2456042766571,2.15808844566345,2.16652989387512,1.99249005317688,1.99976003170013
Namibia,NAM,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,146018506612.373,150490094713.397,151856657898.713,152257050680.005,153666984556.558
Namibia,NAM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,61499.6631007034,59883.2477114545,57668.924185024,56686.5763638064,54659.1857216051
Namibia,NAM,Gini index,SI.POV.GINI,59.1,..,..,..,..
Namibia,NAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,9.85076808929443,10.592794418335,9.70867252349854,8.88112258911133,9.32253170013428
Nauru,NRU,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Nauru,NRU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,10041.9299577461,10295.8596269475,9528.25970119587,9286.62581060617,9979.11360308786
Nauru,NRU,Gini index,SI.POV.GINI,..,..,..,..,..
Nauru,NRU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.25260305404663,7.9856219291687,6.81056642532349,..,6.01101303100586
Nepal,NPL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1857282316565.92,1877931018175.52,2053405392338.29,2210430526853.51,2352483854376.92
Nepal,NPL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,66934.3840266128,66907.2682182823,72768.4827793168,78124.3139266963,82344.5281181882
Nepal,NPL,Gini index,SI.POV.GINI,..,..,..,..,..
Nepal,NPL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.29425358772278,3.47711229324341,3.52892374992371,3.66440558433533,3.48568081855774
Netherlands,NLD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,699175000000,719860298153.118,737985303313.589,755023497988.281,777320759609.608
Netherlands,NLD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,41273.8003590689,42050.0173983874,42964.8957673722,43679.5555659757,44392.4683454028
Netherlands,NLD,Gini index,SI.POV.GINI,28.2,28.2,28.5,28.1,29.2
Netherlands,NLD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.34815979003906,5.47959995269775,5.17509984970093,5.35764980316162,5.15986013412476
New Caledonia,NCL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
New Caledonia,NCL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,3417727.63502218,3554352.70384177,3503788.54431853
New Caledonia,NCL,Gini index,SI.POV.GINI,..,..,..,..,..
New Caledonia,NCL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
New Zealand,NZL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,255397000000,267124914047.138,279362165271.693,286917329771.005,295442122578.192
New Zealand,NZL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,55407.8621946457,56207.9877389109,56916.2076200765,57862.1993225319,58293.9150867609
New Zealand,NZL,Gini index,SI.POV.GINI,..,..,..,..,..
New Zealand,NZL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.70734977722168,5.50559997558594,5.28000020980835,5.19308996200562,5.17797994613647
Nicaragua,NIC,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,183229956026.389,193379525468.681,202737738480.43,190539198708.779,186763487539.896
Nicaragua,NIC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,27666.1999015516,28542.2000793882,29469.3148493144,28104.9611879852,26938.9636126649
Nicaragua,NIC,Gini index,SI.POV.GINI,..,..,..,..,..
Nicaragua,NIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.07843017578125,4.081130027771,4.35767984390259,3.57310891151428,4.59991979598999
Niger,NER,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,5725216000000,6067207865051.62,6325983202298.23,6792175748139.17,7194446769470.27
Niger,NER,GDP per capita (constant LCU),NY.GDP.PCAP.KN,287129.395133218,292660.099596084,296560.836485511,307162.260208403,314634.603238129
Niger,NER,Gini index,SI.POV.GINI,..,..,..,37.3,..
Niger,NER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.48669004440308,2.95843005180359,2.57818007469177,3.44956994056702,3.52622723579407
Nigeria,NGA,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Nigeria,NGA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,365972.651289458,351264.483659489,345588.557627938,344182.57601887,344148.141380249
Nigeria,NGA,Gini index,SI.POV.GINI,35.9,..,..,35.1,..
Nigeria,NGA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,0.436954915523529,0.393045634031296,0.396354019641876,0.419998496770859,0.358478993177414
North Macedonia,MKD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,429136407996.166,454070939212.612,461488200044.086,482626928115.6,502794169627.22
North Macedonia,MKD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,221314.767076442,228348.6499856,231749.599848735,239637.786380569,250705.924865504
North Macedonia,MKD,Gini index,SI.POV.GINI,35.6,34.5,34.2,33,33.5
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,904097637.795276,1255354709.41884,1535327141.38287,1177966887.41722,1036080381.47139
Northern Mariana Islands,MNP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16015.0638661335,20995.410946763,26281.5508717148,21537.5837968906,19447.7342142991
Northern Mariana Islands,MNP,Gini index,SI.POV.GINI,..,..,..,..,..
Northern Mariana Islands,MNP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Norway,NOR,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,3130183000000,3055466495327.7,3187580597514.65,3321168132593.48,3252660328809.45
Norway,NOR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,603280.032579072,604953.578351707,614871.835493412,615889.63379692,618620.66876394
Norway,NOR,Gini index,SI.POV.GINI,27.5,28.5,27,27.6,27.7
Norway,NOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.52334976196289,7.98444986343384,7.84598016738892,7.59563016891479,7.8645601272583
Oman,OMN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,30249833972.1378,29599099475.0437,32452819178.6936,35184923814.4254,34216393851.3136
Oman,OMN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,7877.83206030259,7887.17151493882,7655.69062078778,7652.22732143552,7576.79677455398
Oman,OMN,Gini index,SI.POV.GINI,..,..,..,..,..
Oman,OMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,5.99594020843506,4.58565998077393,5.06363010406494
Pakistan,PAK,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,30533686352719.9,32725049000000,34208590118550.2,36296035493153.3,37261108249438.1
Pakistan,PAK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,141314.977419922,148656.387436968,153065.887882934,159865.104351719,161109.008505205
Pakistan,PAK,Gini index,SI.POV.GINI,31.3,..,..,29.6,..
Pakistan,PAK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.38609004020691,2.41721177101135,2.13665676116943,2.33216953277588,2.21491765975952
Palau,PLW,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,289614499.442103,284500576.850182,280999005.619164,280299743.61307,280752641.3054
Palau,PLW,GDP per capita (constant LCU),NY.GDP.PCAP.KN,16422.3581974425,16325.2949275615,15779.7904951208,15795.3746991254,15841.1935329812
Palau,PLW,Gini index,SI.POV.GINI,..,..,..,..,..
Palau,PLW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Panama,PAN,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,59297395376.8785,62126258456.0511,65263807731.3031,67316471279.6351,69516240422.0267
Panama,PAN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,14793.1088740377,15204.3275819876,15804.576418856,16151.3273478476,16389.6727040877
Panama,PAN,Gini index,SI.POV.GINI,50.8,50.4,49.9,49.2,49.8
Panama,PAN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.36669993400574,3.42913007736206,3.49375009536743,3.4535698890686,3.09329414367676
Papua New Guinea,PNG,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,..,..,..,..,..
Papua New Guinea,PNG,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6604.98400708387,6797.71151022605,6871.59762249919,6695.00357283023,6838.82896375544
Papua New Guinea,PNG,Gini index,SI.POV.GINI,..,..,..,..,..
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.66600000858307,0.846000015735626,1.96493005752563,1.8748300075531,0.736999988555908
Paraguay,PRY,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,182984434577232,193378595802593,201855144709771,206850887751330,205816147445052
Paraguay,PRY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,30118359.9695605,30951425.5260816,31981993.2972269,32551159.0042727,31984055.6003032
Paraguay,PRY,Gini index,SI.POV.GINI,47.6,47.9,48.5,46,45.7
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.33377814292908,3.4349799156189,3.09062075614929,3.29619598388672,3.48983025550842
Peru,PER,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,482591137921.237,503119539730.612,526939680954.992,546565890394.742,556893185231.023
Peru,PER,GDP per capita (constant LCU),NY.GDP.PCAP.KN,15841.8916789241,16250.015307861,16415.6730690925,16760.7051367903,16844.8918610055
Peru,PER,Gini index,SI.POV.GINI,43.4,43.6,43.3,42.4,41.5
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.96933007240295,3.81316995620728,3.93130993843079,3.71392011642456,3.822429895401
Philippines,PHL,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,15303834793393.6,16269273123997.8,17355327452530.4,18265190258000,19219335340370.8
Philippines,PHL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,142346.230653099,150490.16435632,158860.773735271,166858.286846679,174927.178944233
Philippines,PHL,Gini index,SI.POV.GINI,44.6,..,..,42.3,..
